book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,days_from_release,recording_minutes,recording_hours
"Frank-Markus Barwasser, Pelzig stellt sich",Erwin Pelzig, Erwin Pelzig,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,21.0,2.0
"Friedemann Weise, Friede allein zu Haus",Friedemann Weise, Friedemann Weise,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,32.0,0.0
Love!,Gayle Tufts, Gayle Tufts,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,9.0,1.0
Some like it heiß!,Gayle Tufts, Gayle Tufts,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,17.0,1.0
"Gayle Tufts, Superwoman",Gayle Tufts, Gayle Tufts,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,15.0,1.0
Wahnvorstellung,Götz Frittrang, Götz Frittrang,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,18.0,1.0
The Art of Saving the World,Corinne Duyvis,No announcer,Digital bookי,Amulet Books,2020.0,Young youth and mature youth,4.0,English,2020-09-15,990,0.0,0.0
Dangerous Remedy,Kat Dunn, Flora Montgomery,Aoudio book,W. F. Howes Ltd,2020.0,Young youth and mature youth,3.79,English,2020-05-07,1121,15.0,9.0
Davide Copperfield,Charles Dickens,No announcer,Digital bookי,SAGA Egmont,2020.0,Young youth and mature youth,0.0,Italian,2020-09-25,980,0.0,0.0
Hidden Worlds: Der Kompass im Nebel,Mikkel Robrahn," Lara Trautmann, Max Felder",Aoudio book,Argon Verlag GmbH,2020.0,Young youth and mature youth,4.48,German,2020-09-25,980,48.0,9.0
Shanghaied,David Paul Collins, Andrew Tell,Aoudio book,Author's Republic,2020.0,Young youth and mature youth,0.0,English,2020-09-09,996,17.0,10.0
03: Like! Du gehörst dazu!,Nelli Bangert," Anny Goy, Tirza Menger",Aoudio book,Gerth Medien,2020.0,Young youth and mature youth,0.0,German,2020-06-12,1085,3.0,1.0
White Rose,Kip Wilson, Nicola Barber,Aoudio book,Clarion Books,2021.0,Young youth and mature youth,0.0,English,2021-01-12,871,44.0,2.0
Divided Fire,Jennifer San Filippo," Susan Hanfield, Brittany Pressley",Aoudio book,Clarion Books,2020.0,Young youth and mature youth,0.0,English,2020-11-10,934,52.0,11.0
"Luise Kinseher, Glück & Co.",Luise Kinseher, Luise Kinseher,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,5.0,1.0
"Luise Kinseher, Schnop. Der Weg ist weg",Luise Kinseher, Luise Kinseher,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,18.0,1.0
"Matthias Reuter, Auf schwarz sieht man alles!",Matthias Reuter, Matthias Reuter,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,19.0,1.0
"Max Uthoff, Sie befinden sich hier!",Max Uthoff, Max Uthoff,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,11.0,1.0
"Philip Simon, Ende der Schonzeit (Bonustrack Version)",Philip Simon, Philip Simon,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,31.0,1.0
"Richard Rogler, Stimmung",Richard Rogler, Richard Rogler,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,56.0,1.0
"Sebastian 23, Gude Laune hier!",Sebastian 23, Sebastian 23,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,5.0,1.0
"Serdar Somuncu, Hassprediger - ein demagogischer Blindtest",Serdar Somuncu, Serdar Somuncu,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,44.0,1.0
"Die Detektive XY, Folge 2: ...und der Mörder der blauen Eulen",Hans-Joachim Herwald," Karin Eckhold, Henry Kielmann, Günther Dockerill, Manoel Ponto, Klaus Wagner",Aoudio book,Highscore Music,2017.0,Young youth and mature youth,0.0,German,2017-10-13,2058,40.0,0.0
"Wayne McLair, Folge 6: Der falsche Franzose",Paul Burghardt," Martin Sabel, Mark Bremer, Paul Burghardt, Jenny Maria Meyer, Tanja Niehoff, Katja Brügger, Tanya Kahana, Felix Würgler, Thomas Kramer, Marion Gretchen Schmitz",Aoudio book,Highscore Music,2017.0,Young youth and mature youth,0.0,German,2017-10-13,2058,13.0,1.0
Moral - Eine Laune der Kultur,Timo Wopp, Timo Wopp,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,52.0,1.0
Jetzt.,Urban Priol, Urban Priol,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,35.0,2.0
"Urban Priol, Tilt! - Der etwas andere Jahresrückblick 2016",Urban Priol, Urban Priol,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,34.0,2.0
Priol Box 2,Urban Priol, Urban Priol,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,23.0,6.0
"Urban Priol, Tilt! - Der Jahresrückblick 2015",Urban Priol, Urban Priol,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,29.0,2.0
"Various Artists, Wahljahr 2017 - Der kabarettistische Rückblick in die 18. Legislaturperiode",Luise Kinseher," Dieter Nuhr, Luise Kinseher, Urban Priol, Max Uthoff, Hagen Rether, Sebastian Pufpaff, Claus von Wagner",Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,17.0,1.0
Der Ohrfeige nach,Wiglaf Droste, Wiglaf Droste,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,58.0,1.0
"Wiglaf Droste, Die Würde des Menschen ist ein Konjunktiv",Wiglaf Droste, Wiglaf Droste,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,19.0,2.0
"Wiglaf Droste, Sprichst du noch oder kommunizierst du schon?",Wiglaf Droste, Wiglaf Droste,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,4.0,2.0
"Wiglaf Droste, Nikolaus Heidelbach, Vincent Klink, Wurst",Wiglaf Droste," Wiglaf Droste, Vincent Klink, Nikolaus Heidelbach",Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,15.0,1.0
"Wilfried Schmickler, Das Letzte",Wilfried Schmickler, Wilfried Schmickler,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,19.0,1.0
Ich weiss es doch auch nicht,Wilfried Schmickler, Wilfried Schmickler,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,19.0,1.0
"Wayne McLair, Folge 7: Die Feuerteufel",Paul Burghardt," Martin Sabel, Paul Burghardt, Tanja Niehoff, Vanida Karun, Katja Brügger, Tanya Kahana, Felix Würgler, Thomas Kramer, Roman Ewert, Robert Kerick, Michael Gerdes",Aoudio book,Highscore Music,2017.0,Young youth and mature youth,0.0,German,2017-12-08,2002,17.0,1.0
Die vergiftete Königin,Laura Labas,No announcer,Digital bookי,Drachenmond Verlag,2019.0,Young youth and mature youth,0.0,German,2019-09-13,1358,0.0,0.0
"Sissi Perlinger, Gönn' dir ne Auszeit",Sissi Perlinger, Sissi Perlinger,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,17.0,1.0
"Tobias Mann, Durch den Wind. Und wieder zurück",Tobias Mann, Tobias Mann,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,18.0,1.0
"Urban Priol, Täglich frisch",Urban Priol, Urban Priol,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,15.0,1.0
"Urban Priol, Wie im Film",Urban Priol, Urban Priol,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,29.0,2.0
"Wiglaf Droste, Im Sparadies der Friseure",Wiglaf Droste, Wiglaf Droste,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,27.0,2.0
"Wilfried Schmickler, Weiter",Wilfried Schmickler, Wilfried Schmickler,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,18.0,1.0
"Andreas Krenzke, Picknick im Arbeitslosenpark",Andreas Krenzke, Andreas Krenzke,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,59.0,0.0
"Andreas Rebers, Der kleine Kaukasus",Andreas Rebers, Andreas Rebers,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,19.0,5.0
"Andreas Rebers, Ich regel das",Andreas Rebers, Andreas Rebers,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,18.0,1.0
"Andreas Rebers, Nebenan und Nebenbei",Andreas Rebers, Andreas Rebers,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,8.0,1.0
"Bernd Gieseking, Köpper vom Dreier",Bernd Gieseking, Bernd Gieseking,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,18.0,1.0
"Bülent Ceylan, Ganz schön turbülent",Bülent Ceylan, Bülent Ceylan,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,11.0,1.0
"Carolin Kebekus, PussyTerror",Carolin Kebekus, Carolin Kebekus,Aoudio book,WortArt,2018.0,Young youth and mature youth,3.0,German,2018-03-02,1918,19.0,1.0
"Christoph Sieber, Alles ist nie genug",Christoph Sieber, Christoph Sieber,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,18.0,1.0
"Claus von Wagner, Drei Sekunden Gegenwart",Claus von Wagner, Claus von Wagner,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,48.0,1.0
Die Bibel - Die Offenbarung des Johannes,Martin Luther, Sebastian Fuchs,Aoudio book,Spoken Beat Publishing,2020.0,Young youth and mature youth,0.0,German,2020-10-16,959,17.0,1.0
"Andreas Rebers, Ich mag mich trotzdem",Andreas Rebers, Andreas Rebers,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,12.0,1.0
"Andreas Rebers, Rebers muss man mögen",Andreas Rebers, Andreas Rebers,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,17.0,1.0
"Bernd Gieseking, Abgeschleppt - ein Männerschicksal",Bernd Gieseking, Bernd Gieseking,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,10.0,1.0
"Bernd Gieseking, Finne dich selbst! Mit den Eltern auf dem Rücksitz ins Land der Rentiere",Bernd Gieseking, Bernd Gieseking,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,33.0,2.0
"Bill Mockridge, Was ist, Alter?",Bill Mockridge, Bill Mockridge,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,7.0,1.0
"Carolin Kebekus, Alpha Pussy",Carolin Kebekus, Carolin Kebekus,Aoudio book,WortArt,2018.0,Young youth and mature youth,5.0,German,2018-01-12,1967,18.0,1.0
"Christoph Sieber, Hoffnungslos optimistisch",Christoph Sieber, Christoph Sieber,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,17.0,1.0
Theorie der feinen Menschen,Claus von Wagner, Claus von Wagner,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,58.0,1.0
"Die Detektive XY, Folge 3: ...und das Schließfach 301",Hans-Joachim Herwald," Karin Eckhold, Thomas Karallus, Henry Kielmann, Günther Dockerill, Manoel Ponto, Gabi Blum",Aoudio book,Highscore Music,2017.0,Young youth and mature youth,0.0,German,2017-10-20,2051,35.0,0.0
"Die Detektive XY, Folge 4: ...und die Micky Mouse-Bande",Hans-Joachim Herwald," Karin Eckhold, Thomas Karallus, Henry Kielmann, Günther Dockerill, Manoel Ponto, Gabi Blum",Aoudio book,Highscore Music,2017.0,Young youth and mature youth,0.0,German,2017-10-20,2051,40.0,0.0
"Charlie Chan, Fall 4: Das schwarze Kamel",Marc Freund," Helmut Krauss, Nicolai Tegeler, Uwe Jellinek, Luisa Wietzorek, Tino Kießling, Thomas Schmuckert, Marieke Oeffinger",Aoudio book,Highscore Music,2017.0,Young youth and mature youth,1.0,German,2017-10-13,2058,18.0,1.0
"Die Detektive XY, Folge 1: ...und das Rätsel um Mary Ann Bliss",Hans-Joachim Herwald," Karin Eckhold, Heidi Berndt, Henry Kielmann, Günther Dockerill, Manoel Ponto, Peter von Schulz",Aoudio book,Highscore Music,2017.0,Young youth and mature youth,0.0,German,2017-10-13,2058,47.0,0.0
"Dragonbound, Episode 20: Verwandlung",Peter Lerf," Martin Sabel, Jürgen Kluckert, Christian Senger, Christian Rudolf, Bettina Zech",Aoudio book,Highscore Music,2018.0,Young youth and mature youth,0.0,German,2018-01-19,1960,40.0,1.0
"Jules Verne, Die neuen Abenteuer des Phileas Fogg, Folge 13: Der Untergang der Welt",Marc Freund," Jochen Schröder, Christian Zeiger, Christian Brückner, Annina Braunmiller-Jest, Constantin von Westphalen, Marius Clarén, Julia Fölster, Sascha Draeger, Michael Grimm",Aoudio book,Highscore Music,2018.0,Young youth and mature youth,0.0,German,2018-01-19,1960,1.0,1.0
"Dieter Nuhr, Nuhr die Ruhe",Dieter Nuhr, Dieter Nuhr,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,17.0,1.0
"Hans Liberg, Das Beste",Hans Liberg, Hans Liberg,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,14.0,1.0
"Helmut Schleich, Nicht mit mir",Helmut Schleich, Helmut Schleich,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,14.0,1.0
"Hennes Bender, Noppen am Griff",Hennes Bender, Hennes Bender,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,51.0,0.0
"HG. Butzko, Verjubelt",HG. Butzko, HG. Butzko,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,18.0,1.0
"Horst Evers, Die Box",Horst Evers, Horst Evers,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,56.0,4.0
"Horst Evers, Gefühltes Wissen",Horst Evers, Horst Evers,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,13.0,1.0
"Horst Evers, Grosser Bahnhof",Horst Evers, Horst Evers,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,18.0,1.0
"Horst Evers, Herzlichen Glückwunsch",Horst Evers, Horst Evers,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,17.0,1.0
"Horst Evers, Horst Evers erklärt die Welt",Horst Evers, Horst Evers,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,17.0,1.0
"Horst Schroth, Grün vor Neid",Horst Schroth, Horst Schroth,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,17.0,1.0
"Horst Schroth, Was weg ist, ist weg",Horst Schroth, Horst Schroth,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,19.0,1.0
"Ingo Appelt, Frauen sind Göttinnen",Ingo Appelt, Ingo Appelt,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,11.0,1.0
"Jess Jochimsen, Durst ist schlimmer als Heimweh",Jess Jochimsen, Jess Jochimsen,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,18.0,1.0
"Jess Jochimsen, Was Sollen Die Leute Denken",Jess Jochimsen, Jess Jochimsen,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,18.0,1.0
"Josef Hader, Hader spielt Hader",Josef Hader, Josef Hader,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,9.0,2.0
"Käthe Lachmann, Sitzriesen auf Wanderschaft",Käthe Lachmann, Käthe Lachmann,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,2.0,1.0
"Katinka Buddenkotte, Ich hatte sie alle",Katinka Buddenkotte, Katinka Buddenkotte,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,17.0,1.0
"Luise Kinseher, Einfach reich",Luise Kinseher, Luise Kinseher,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-03-02,1918,18.0,1.0
"Sebastian Pufpaff, Auf Anfang",Sebastian Pufpaff, Sebastian Pufpaff,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,16.0,1.0
"Sebastian Pufpaff, Warum!",Sebastian Pufpaff, Sebastian Pufpaff,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,17.0,1.0
Dem Schicksal ein Schnittchen schmieren,Sebastian23, Sebastian23,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,12.0,1.0
"Sebastian23, Popcorn im Kopfkino",Sebastian23, Sebastian23,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,17.0,1.0
"Serdar Somuncu, Sexy Revolution & The Politics",Serdar Somuncu, Serdar Somuncu,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,59.0,0.0
"Stefan Waghubinger, Aussergewöhnliche Belastungen",Stefan Waghubinger, Stefan Waghubinger,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,17.0,1.0
"Stefan Waghubinger, Langsam werd' ich ungemütlich!",Stefan Waghubinger, Stefan Waghubinger,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,17.0,1.0
"Nils Heinrich, Mach doch'n Foto davon!",Nils Heinrich, Nils Heinrich,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,17.0,1.0
"Max Uthoff, Gegendarstellung",Max Uthoff, Max Uthoff,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,53.0,1.0
"Max Uthoff, Oben bleiben",Max Uthoff, Max Uthoff,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,17.0,1.0
"Philip Simon, Anarchophobie",Philip Simon, Philip Simon,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,18.0,1.0
"Das müssten Sie mal sagen, Herr Rogler!",Richard Rogler, Richard Rogler,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,38.0,1.0
"Richard Rogler, Finish",Richard Rogler, Richard Rogler,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,17.0,1.0
"Richard Rogler, Roglers Freiheit",Richard Rogler, Richard Rogler,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,16.0,1.0
Unsterblichkeitsbatzen,Sebastian Nitsch, Sebastian Nitsch,Aoudio book,WortArt,2018.0,Young youth and mature youth,0.0,German,2018-01-12,1967,13.0,1.0
El Circo de la Rosa: (The Circus Rose),Betsy Cornwell,No announcer,Digital bookי,Kakao Books,2020.0,Young youth and mature youth,4.0,Spanish,2020-09-14,991,0.0,0.0
"Black and British: A short, essential history",David Olusoga, Ben Onwukwe,Aoudio book,Macmillan Children's Books,2020.0,Young youth and mature youth,4.43,English,2020-10-02,973,18.0,3.0
Night of Crowns. Spiel um dein Schicksal [Band 1 (Ungekürzt)],Stella Tack, Madiha Kelling Bergner,Aoudio book,Goya libre,2020.0,Young youth and mature youth,4.48,German,2020-02-21,1197,37.0,11.0
"Kiss me once [Kiss the Bodyguard-Reihe, Band 1 (Ungekürzt)]",Stella Tack," Madiha Kelling Bergner, Andreas Heßling",Aoudio book,Goya libre,2020.0,Young youth and mature youth,4.35,German,2020-02-21,1197,15.0,13.0
Norwegisch Blau,Eliza Hill,No announcer,Digital bookי,Zeilenfluss,2020.0,Young youth and mature youth,0.0,German,2020-09-14,991,0.0,0.0
"Die schönsten Märchen der Gebrüder Grimm, Folge 5: Rapunzel / Die zertanzten Schuhe / Der kleine Däumling / König Drosselbart",Gebrüder Grimm," Gerda Schöneich, Heinz Ladiges, Gudrun Gerlach, Marion Böger, Wolfgang Thiele, Heinz Lanker",Aoudio book,All Ears GmbH,2020.0,Young youth and mature youth,4.0,German,2020-10-23,952,49.0,0.0
"World War 2 In Europe (Great Battles for Boys Series, Book 3)",Joe & Sibella Giorello, Daniel Giorello,Aoudio book,Books In Motion,2020.0,Young youth and mature youth,3.5,English,2020-08-13,1023,21.0,3.0
"Great Battles for Boys (The Civil War Series, Book 4)",Joe & Sibella Giorello, Daniel Giorello,Aoudio book,Books In Motion,2020.0,Young youth and mature youth,0.0,English,2020-08-26,1010,12.0,5.0
"Ancients to Middle Ages (Great Battles for Boys Series, Book 5)",Joe & Sibella Giorello, Daniel Giorello,Aoudio book,Books In Motion,2020.0,Young youth and mature youth,0.0,English,2020-08-26,1010,19.0,2.0
"Kung Fu, Folge 2: Der Schatz des silbernen Tigers",Richard Reissmann," Konrad Halver, Ingeborg Kallweit, Peter Folken, Albert Johannes, Stefan Chrzescinski, Ralf Schermuly",Aoudio book,All Ears GmbH,2020.0,Young youth and mature youth,0.0,German,2020-10-23,952,53.0,0.0
Ndura: Fils De La Forêt,Javier Salazar Calle,No announcer,Digital bookי,Tektime,2020.0,Young youth and mature youth,0.0,French,2020-09-05,1000,0.0,0.0
"Tony Ballard, Folge 39: Duell um das Höllenschwert",Thomas Birker," Gerrit Schmidt-Foß, Patrick Bach, Gabrielle Pietermann, Peter Lontzek, Christian Stark, Sarah Riedel, Holger Löwenberg, Peter Kirchberger, Hans-Georg Panczak, Alexandra Lange, Torsten Sense, Oliver Stritzel, Tilo Schmitz, Farina Brock, Andreas Sartorius, Rita Rigenau",Aoudio book,Dreamland Productions,2020.0,Young youth and mature youth,0.0,German,2020-10-23,952,12.0,1.0
A Strange Church Brother,אני רוצה לנסות!,No announcer,Digital bookי,Logothenia,2020.0,Young youth and mature youth,0.0,English,2020-05-25,1103,0.0,0.0
Keeper of the Waters,Jenna Solitaire,No announcer,Digital bookי,WordFire Press,2020.0,Young youth and mature youth,0.0,English,2020-09-08,997,0.0,0.0
Breaking Through The Crushing Blue,Vickie Fox,No announcer,Digital bookי,Evermore Divine Publishing,2020.0,Young youth and mature youth,0.0,English,2020-09-04,1001,0.0,0.0
Team Up,Lucas Flint,No announcer,Digital bookי,Secret Identity Books,2020.0,Young youth and mature youth,0.0,English,2020-09-07,998,0.0,0.0
Search for Adarna,K. M. Levis,No announcer,Digital bookי,"Anvil Publishing, Inc.",2020.0,Young youth and mature youth,0.0,English,2020-08-05,1031,0.0,0.0
MenoSaurus: Another Dimension,S J House,No announcer,Digital bookי,S J HOUSE,2020.0,Young youth and mature youth,0.0,English,2020-09-10,995,0.0,0.0
We Got the Beat: A Children's Picture Book,Charlotte Caffey,No announcer,Digital bookי,Akashic Books,2020.0,Young youth and mature youth,0.0,English,2020-10-06,969,0.0,0.0
Move the Crowd: A Children's Picture Book,Eric Barrier,No announcer,Digital bookי,Akashic Books,2020.0,Young youth and mature youth,3.0,English,2020-10-06,969,0.0,0.0
Avalé par un poisson: Jonas et le poisson,Bible Pathway Adventures,No announcer,Digital bookי,Bible Pathway Adventures,2020.0,Young youth and mature youth,0.0,French,2020-09-14,991,0.0,0.0
La trahison de Darwin: Un voyage au mystere des mysteres,Gerardo Bartolomé,No announcer,Digital bookי,Ediciones Históricas,2020.0,Young youth and mature youth,0.0,French,2020-09-11,994,0.0,0.0
Elsie - Tome 1: Une dernière fois,Catherine Francoeur, Maïna Le Dantec,Aoudio book,Éditions de la Bagnole,2020.0,Young youth and mature youth,0.0,French,2020-09-15,990,29.0,4.0
Ring der Drachen (Das Zeitalter der Magier – Buch Vier),Morgan Rice,No announcer,Digital bookי,Morgan Rice,2020.0,Young youth and mature youth,0.0,German,2020-08-27,1009,0.0,0.0
Powers,Ursula K. Le Guin, Andy Paris,Aoudio book,"Recorded Books, Inc.",2008.0,Young youth and mature youth,4.73,English,2008-06-06,5474,38.0,13.0
Voices,Ursula K. Le Guin, Melanie Martinez,Aoudio book,"Recorded Books, Inc.",2008.0,Young youth and mature youth,4.35,English,2008-03-10,5562,46.0,9.0
The Skin I'm In,Sharon Flake, Sisi Aisha Johnson,Aoudio book,"Recorded Books, Inc.",2008.0,Young youth and mature youth,4.0,English,2008-03-11,5561,51.0,3.0
Enthusiasm,Polly Shulman, Jennifer Ikeda,Aoudio book,"Recorded Books, Inc.",2008.0,Young youth and mature youth,0.0,English,2008-09-26,5362,12.0,6.0
Sky Rider,Nancy Springer, Christina Moore,Aoudio book,"Recorded Books, Inc.",2008.0,Young youth and mature youth,0.0,English,2008-05-23,5488,39.0,2.0
The Sight,David Clement-Davies, Steven Crossley,Aoudio book,"Recorded Books, Inc.",2008.0,Young youth and mature youth,0.0,English,2008-04-25,5516,2.0,16.0
I Am Morgan le Fay,Nancy Springer, Jenny Sterlin,Aoudio book,"Recorded Books, Inc.",2008.0,Young youth and mature youth,3.0,English,2008-05-23,5488,21.0,8.0
The Dead Travel Fast,Allegra M. Walker,No announcer,Digital bookי,Apollo Grannus Books,2020.0,Young youth and mature youth,0.0,English,2020-09-14,991,0.0,0.0
Lifescape,Debamita Chakraborty,No announcer,Digital bookי,Pencil,2020.0,Young youth and mature youth,0.0,English,2020-09-08,997,0.0,0.0
Me Inside,Martha Miller,No announcer,Digital bookי,Sapphire Books Publishing,2020.0,Young youth and mature youth,0.0,English,2020-09-01,1004,0.0,0.0
Miss Call,Hardik P. Patel,No announcer,Digital bookי,Pencil,2020.0,Young youth and mature youth,0.0,English,2020-09-09,996,0.0,0.0
"Wayne McLair, Folge 8: Aldermoor Asylum",Paul Burghardt," Paul Burghardt, Tanja Niehoff, Vanida Karun, Katja Brügger, Douglas Welbat, Tanya Kahana, Felix Würgler, Thomas Kramer, Marie Burghardt, Robert Kerick",Aoudio book,Highscore Music,2018.0,Young youth and mature youth,0.0,German,2018-02-02,1946,8.0,1.0
"Das schwarze Auge, Folge 1: Im Kerker von Gareth",Markus Winter," Gabrielle Pietermann, Till Hagen, Marco Kröger, Eckart Dux, Axel Ludwig, Claus-Peter Damitz, Markus Off, Angela Wiederhut, Julius Jellinek",Aoudio book,Highscore Music,2018.0,Young youth and mature youth,0.0,German,2018-01-26,1953,54.0,0.0
Die Box (ungekürzt),Bülent Ceylan, Bülent Ceylan,Aoudio book,WortArt,2017.0,Young youth and mature youth,0.0,German,2017-09-22,2079,32.0,3.0
Grandes Éxitos: Volumen 1,Esteban Charpentier,No announcer,Digital bookי,Tequisté,2020.0,Young youth and mature youth,0.0,Spanish,2020-09-15,990,0.0,0.0
"Raumstation Alpha-Base, Folge 10: 1: Kampf um Zulu",James Owen," Erich Räuker, Frank Otto Schenk, Stefan Staudinger, Michael Tietz, Michael Iwannek, Anke Reitzenstein, Gertie Honeck",Aoudio book,Highscore Music,2014.0,Young youth and mature youth,0.0,German,2014-04-04,3346,48.0,0.0
